"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 5: page 506r","Armenian Manuscripts","ark:/21198/zz0025ntwq","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025ntwq_1704552_master.tif","1016","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ntwq",""
"Manuscript No. 5: page 506v","Armenian Manuscripts","ark:/21198/zz0025ntx7","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025ntx7_1704555_master.tif","1017","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ntx7",""
"Manuscript No. 5: page 507r","Armenian Manuscripts","ark:/21198/zz0025ntzr","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025ntzr_1704558_master.tif","1018","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ntzr",""
"Manuscript No. 5: page 507v","Armenian Manuscripts","ark:/21198/zz0025nv0r","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nv0r_1704562_master.tif","1019","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nv0r",""
"Manuscript No. 5: page 508r","Armenian Manuscripts","ark:/21198/zz0025nv18","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nv18_1704567_master.tif","1020","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nv18",""
"Manuscript No. 5: page 508v","Armenian Manuscripts","ark:/21198/zz0025nv2s","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nv2s_1704573_master.tif","1021","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nv2s",""
"Manuscript No. 5: page 509r","Armenian Manuscripts","ark:/21198/zz0025nv39","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nv39_1704577_master.tif","1022","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nv39",""
"Manuscript No. 5: page 509v","Armenian Manuscripts","ark:/21198/zz0025nv4t","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nv4t_1704582_master.tif","1023","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nv4t",""
"Manuscript No. 5: page 510r","Armenian Manuscripts","ark:/21198/zz0025nv5b","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nv5b_1704585_master.tif","1024","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nv5b",""
"Manuscript No. 5: page 510v","Armenian Manuscripts","ark:/21198/zz0025nv6v","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nv6v_1704591_master.tif","1025","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nv6v",""
"Manuscript No. 5: page 511r","Armenian Manuscripts","ark:/21198/zz0025nv7c","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nv7c_1704595_master.tif","1026","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nv7c",""
"Manuscript No. 5: page 511v","Armenian Manuscripts","ark:/21198/zz0025nv8w","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nv8w_1704600_master.tif","1027","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nv8w",""
"Manuscript No. 5: page 512r","Armenian Manuscripts","ark:/21198/zz0025nv9d","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nv9d_1704604_master.tif","1028","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nv9d",""
"Manuscript No. 5: page 512v","Armenian Manuscripts","ark:/21198/zz0025nvbx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvbx_1704609_master.tif","1029","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvbx",""
"Manuscript No. 5: page 513r","Armenian Manuscripts","ark:/21198/zz0025nvcf","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvcf_1704612_master.tif","1030","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvcf",""
"Manuscript No. 5: page 513v","Armenian Manuscripts","ark:/21198/zz0025nvdz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvdz_1704616_master.tif","1031","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvdz",""
"Manuscript No. 5: page 514r","Armenian Manuscripts","ark:/21198/zz0025nvfg","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvfg_1704621_master.tif","1032","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvfg",""
"Manuscript No. 5: page 514v","Armenian Manuscripts","ark:/21198/zz0025nvg0","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvg0_1704624_master.tif","1033","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvg0",""
"Manuscript No. 5: page 515r","Armenian Manuscripts","ark:/21198/zz0025nvhh","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvhh_1704627_master.tif","1034","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvhh",""
"Manuscript No. 5: page 515v","Armenian Manuscripts","ark:/21198/zz0025nvj1","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvj1_1704630_master.tif","1035","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvj1",""
"Manuscript No. 5: page 516r","Armenian Manuscripts","ark:/21198/zz0025nvkj","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvkj_1704633_master.tif","1036","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvkj",""
"Manuscript No. 5: page 516v","Armenian Manuscripts","ark:/21198/zz0025nvm2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvm2_1704636_master.tif","1037","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvm2",""
"Manuscript No. 5: page 517r","Armenian Manuscripts","ark:/21198/zz0025nvnk","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvnk_1704639_master.tif","1038","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvnk",""
"Manuscript No. 5: page 517v","Armenian Manuscripts","ark:/21198/zz0025nvp3","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvp3_1704642_master.tif","1039","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvp3",""
"Manuscript No. 5: page 518r","Armenian Manuscripts","ark:/21198/zz0025nvqm","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvqm_1704645_master.tif","1040","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvqm",""
"Manuscript No. 5: page 518v","Armenian Manuscripts","ark:/21198/zz0025nvr4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvr4_1704648_master.tif","1041","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvr4",""
"Manuscript No. 5: page 519r","Armenian Manuscripts","ark:/21198/zz0025nvsn","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvsn_1704652_master.tif","1042","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvsn",""
"Manuscript No. 5: page 519v","Armenian Manuscripts","ark:/21198/zz0025nvt5","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvt5_1704657_master.tif","1043","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvt5",""
"Manuscript No. 5: page 520r","Armenian Manuscripts","ark:/21198/zz0025nvvp","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvvp_1704663_master.tif","1044","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvvp",""
"Manuscript No. 5: page 520v","Armenian Manuscripts","ark:/21198/zz0025nvw6","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvw6_1704670_master.tif","1045","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvw6",""
"Manuscript No. 5: page 521r","Armenian Manuscripts","ark:/21198/zz0025nvxq","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvxq_1704681_master.tif","1046","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvxq",""
"Manuscript No. 5: page 521v","Armenian Manuscripts","ark:/21198/zz0025nvz7","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nvz7_1704688_master.tif","1047","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nvz7",""
"Manuscript No. 5: page 522r","Armenian Manuscripts","ark:/21198/zz0025nw07","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nw07_1704693_master.tif","1048","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nw07",""
"Manuscript No. 5: page 522v","Armenian Manuscripts","ark:/21198/zz0025nw1r","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nw1r_1704696_master.tif","1049","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nw1r",""
"Manuscript No. 5: page 523r","Armenian Manuscripts","ark:/21198/zz0025nw28","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nw28_1704703_master.tif","1050","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nw28",""
"Manuscript No. 5: page 523v","Armenian Manuscripts","ark:/21198/zz0025nw3s","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nw3s_1704708_master.tif","1051","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nw3s",""
"Manuscript No. 5: page 524r","Armenian Manuscripts","ark:/21198/zz0025nw49","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nw49_1704714_master.tif","1052","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nw49",""
"Manuscript No. 5: page 524v","Armenian Manuscripts","ark:/21198/zz0025nw5t","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nw5t_1704721_master.tif","1053","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nw5t",""
"Manuscript No. 5: page 525r","Armenian Manuscripts","ark:/21198/zz0025nw6b","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nw6b_1704727_master.tif","1054","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nw6b",""
"Manuscript No. 5: page 525v","Armenian Manuscripts","ark:/21198/zz0025nw7v","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nw7v_1704733_master.tif","1055","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nw7v",""
"Manuscript No. 5: page 526r","Armenian Manuscripts","ark:/21198/zz0025nw8c","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nw8c_1704741_master.tif","1056","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nw8c",""
"Manuscript No. 5: page 526v","Armenian Manuscripts","ark:/21198/zz0025nw9w","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nw9w_1704748_master.tif","1057","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nw9w",""
"Manuscript No. 5: page 527r","Armenian Manuscripts","ark:/21198/zz0025nwbd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwbd_1704755_master.tif","1058","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwbd",""
"Manuscript No. 5: page 527v","Armenian Manuscripts","ark:/21198/zz0025nwcx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwcx_1704765_master.tif","1059","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwcx",""
"Manuscript No. 5: page 528r","Armenian Manuscripts","ark:/21198/zz0025nwdf","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwdf_1704773_master.tif","1060","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwdf",""
"Manuscript No. 5: page 528v","Armenian Manuscripts","ark:/21198/zz0025nwfz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwfz_1707746_master.tif","1061","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwfz",""
"Manuscript No. 5: page 529r","Armenian Manuscripts","ark:/21198/zz0025nwgg","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwgg_1707749_master.tif","1062","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwgg",""
"Manuscript No. 5: page 529v","Armenian Manuscripts","ark:/21198/zz0025nwh0","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwh0_1707752_master.tif","1063","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwh0",""
"Manuscript No. 5: page 530r","Armenian Manuscripts","ark:/21198/zz0025nwjh","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwjh_1707755_master.tif","1064","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwjh",""
"Manuscript No. 5: page 530v","Armenian Manuscripts","ark:/21198/zz0025nwk1","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwk1_1707758_master.tif","1065","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwk1",""
"Manuscript No. 5: page 531r","Armenian Manuscripts","ark:/21198/zz0025nwmj","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwmj_1707763_master.tif","1066","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwmj",""
"Manuscript No. 5: page 531v","Armenian Manuscripts","ark:/21198/zz0025nwn2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwn2_1707766_master.tif","1067","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwn2",""
"Manuscript No. 5: page 532r","Armenian Manuscripts","ark:/21198/zz0025nwpk","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwpk_1707769_master.tif","1068","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwpk",""
"Manuscript No. 5: page 532v","Armenian Manuscripts","ark:/21198/zz0025nwq3","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwq3_1707774_master.tif","1069","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwq3",""
"Manuscript No. 5: page 533r","Armenian Manuscripts","ark:/21198/zz0025nwrm","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwrm_1707777_master.tif","1070","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwrm",""
"Manuscript No. 5: page 533v","Armenian Manuscripts","ark:/21198/zz0025nws4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nws4_1707780_master.tif","1071","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nws4",""
"Manuscript No. 5: page 534r","Armenian Manuscripts","ark:/21198/zz0025nwtn","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwtn_1707785_master.tif","1072","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwtn",""
"Manuscript No. 5: page 534v","Armenian Manuscripts","ark:/21198/zz0025nwv5","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwv5_1707788_master.tif","1073","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwv5",""
"Manuscript No. 5: page 535r","Armenian Manuscripts","ark:/21198/zz0025nwwp","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwwp_1707793_master.tif","1074","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwwp",""
"Manuscript No. 5: page 535v","Armenian Manuscripts","ark:/21198/zz0025nwx6","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwx6_1707812_master.tif","1075","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwx6",""
"Manuscript No. 5: page 536r","Armenian Manuscripts","ark:/21198/zz0025nwzq","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nwzq_1707815_master.tif","1076","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nwzq",""
"Manuscript No. 5: page 536v","Armenian Manuscripts","ark:/21198/zz0025nx0q","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nx0q_1707818_master.tif","1077","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nx0q",""
"Manuscript No. 5: page 537r","Armenian Manuscripts","ark:/21198/zz0025nx17","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nx17_1707823_master.tif","1078","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nx17",""
"Manuscript No. 5: page 537v","Armenian Manuscripts","ark:/21198/zz0025nx2r","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nx2r_1707826_master.tif","1079","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nx2r",""
"Manuscript No. 5: page 538r","Armenian Manuscripts","ark:/21198/zz0025nx38","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nx38_1707831_master.tif","1080","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nx38",""
"Manuscript No. 5: page 538v","Armenian Manuscripts","ark:/21198/zz0025nx4s","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nx4s_1707834_master.tif","1081","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nx4s",""
"Manuscript No. 5: page 539r","Armenian Manuscripts","ark:/21198/zz0025nx59","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nx59_1707839_master.tif","1082","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nx59",""
"Manuscript No. 5: page 539v","Armenian Manuscripts","ark:/21198/zz0025nx6t","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nx6t_1707842_master.tif","1083","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nx6t",""
"Manuscript No. 5: page 540r","Armenian Manuscripts","ark:/21198/zz0025nx7b","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nx7b_1707845_master.tif","1084","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nx7b",""
"Manuscript No. 5: page 540v","Armenian Manuscripts","ark:/21198/zz0025nx8v","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nx8v_1707850_master.tif","1085","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nx8v",""
"Manuscript No. 5: page 541r","Armenian Manuscripts","ark:/21198/zz0025nx9c","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nx9c_1707853_master.tif","1086","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nx9c",""
"Manuscript No. 5: page 541v","Armenian Manuscripts","ark:/21198/zz0025nxbw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nxbw_1707858_master.tif","1087","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nxbw",""
"Manuscript No. 5: page 542r","Armenian Manuscripts","ark:/21198/zz0025nxcd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nxcd_1707861_master.tif","1088","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nxcd",""
"Manuscript No. 5: page 542v","Armenian Manuscripts","ark:/21198/zz0025nxdx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nxdx_1707866_master.tif","1089","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nxdx",""
"Manuscript No. 5: page 543r","Armenian Manuscripts","ark:/21198/zz0025nxff","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nxff_1707871_master.tif","1090","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nxff",""
"Manuscript No. 5: page 543v","Armenian Manuscripts","ark:/21198/zz0025nxgz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025nxgz_1707874_master.tif","1091","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025nxgz",""
