Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.caption,Description.abstract
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177v6x,ark:/21198/zz00177v5d,2,Completed,Page,wavav/images/masters/21198-zz00177v6x_498974_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177v7f,ark:/21198/zz00177v5d,2,Completed,Page,wavav/images/masters/21198-zz00177v7f_498979_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177v8z,ark:/21198/zz00177v5d,2,Completed,Page,wavav/images/masters/21198-zz00177v8z_498982_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177v9g,ark:/21198/zz00177v5d,2,Completed,Page,wavav/images/masters/21198-zz00177v9g_498985_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177vch,ark:/21198/zz00177mps,2,Completed,Page,,15,,,,,,,,text,copyrighted,unpublished,Y,,Los Angeles (Calif.),Women Against Violence Against Women ,Popular music--United States--Statistics|~|Music--Marketing,,eng,,,,,,,,Exhibit 13 - Statistics on Record Buying in US,"June, 1977",,,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177vhk,ark:/21198/zz00177vch,2,Completed,Page,wavav/images/masters/21198-zz00177vhk_499007_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177vj3,ark:/21198/zz00177vch,2,Completed,Page,wavav/images/masters/21198-zz00177vj3_499010_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177vkm,ark:/21198/zz00177vch,2,Completed,Page,wavav/images/masters/21198-zz00177vkm_499015_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177vm4,ark:/21198/zz00177vch,2,Completed,Page,wavav/images/masters/21198-zz00177vm4_499018_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177vnn,ark:/21198/zz00177vch,2,Completed,Page,wavav/images/masters/21198-zz00177vnn_499022_master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177vqp,ark:/21198/zz00177mps,2,Completed,Page,,16,,,,,,private,,text,copyrighted,unpublished,N,,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Boycotts--United States|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Mass media and music|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,Exhibit 14 - Requests to WAVAW for Information and Resources,"June, 1977",,Rights.statementLocal: Item contains letters. Need to obtain permission to publish from original author.,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177vsq,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177vsq_499044_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177vt7,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177vt7_499052_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177vvr,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177vvr_499056_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177vw8,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177vw8_499070_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177vxs,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177vxs_499073_master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177vz9,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177vz9_499077_master.tif,6,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 6,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177w09,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177w09_499083_master.tif,7,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 7,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177w1t,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177w1t_499091_master.tif,8,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 8,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177w2b,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177w2b_499094_master.tif,9,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 9,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177w3v,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177w3v_499098_master.tif,10,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 10,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177w4c,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177w4c_499106_master.tif,11,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 11,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177w5w,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177w5w_499109_master.tif,12,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 12,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177w6d,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177w6d_499112_master.tif,13,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 13,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177w7x,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177w7x_499118_master.tif,14,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 14,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177w8f,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177w8f_499122_master.tif,15,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 15,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177w9z,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177w9z_499127_master.tif,16,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 16,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177wbg,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177wbg_499130_master.tif,17,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 17,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177wc0,ark:/21198/zz00177vqp,2,Completed,Page,wavav/images/masters/21198-zz00177wc0_499136_master.tif,18,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 18,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177wn4,ark:/21198/zz00177mps,2,Completed,Page,,17,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,Exhibit 15 - Partial List of WAVAW Supporters,"June, 1977",,,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177wpn,ark:/21198/zz00177wn4,2,Completed,Page,wavav/images/masters/21198-zz00177wpn_499142_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177wq5,ark:/21198/zz00177wn4,2,Completed,Page,wavav/images/masters/21198-zz00177wq5_499146_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177wrp,ark:/21198/zz00177mps,2,Completed,Page,,18,,,,,,,,text,copyrighted,unpublished,Y,,Los Angeles (Calif.),Women Against Violence Against Women ,Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Mass media and music|~|Music--Marketing,,eng,,,,,,,,Exhibit 16 - Example of Offensive Music Advertising,"June, 1977",,,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177ws6,ark:/21198/zz00177wrp,2,Completed,Page,wavav/images/masters/21198-zz00177ws6_499157_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177wtq,ark:/21198/zz00177wrp,2,Completed,Page,wavav/images/masters/21198-zz00177wtq_499163_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177wv7,ark:/21198/zz00177mps,2,Completed,Page,,19,,,,,,private,,text,copyrighted,unpublished,N,National Organization of Women,Los Angeles (Calif.),Women Against Violence Against Women ,Racism|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Mass media and music|~|Music--Marketing,,eng,,,,,,,,Exhibit 17 - Letter to MCA and MCA Response Regarding Album Art,"June, 1977",,Rights.statementLocal: Item contains letters. Need to obtain permission to publish from original author.,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177wwr,ark:/21198/zz00177wv7,2,Completed,Page,wavav/images/masters/21198-zz00177wwr_499176_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177wx8,ark:/21198/zz00177wv7,2,Completed,Page,wavav/images/masters/21198-zz00177wx8_499181_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177wzs,ark:/21198/zz00177wv7,2,Completed,Page,wavav/images/masters/21198-zz00177wzs_499191_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177x0s,ark:/21198/zz00177wv7,2,Completed,Page,wavav/images/masters/21198-zz00177x0s_499196_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177x19,ark:/21198/zz00177mps,2,Completed,Page,,20,,,,,,private,,text,copyrighted,unpublished,N,,Los Angeles (Calif.),Women Against Violence Against Women ,Violence in mass media|~|Violence in mass media--Psychological aspects|~|Sex in mass media|~|Sex role in advertising,,eng,,,,,,,,Exhibit 18 - Example of Violence Against Women in Advertising,Between 1976 and 1977,,"Rights.statementLocal: Item contains advertisement from Psychology Today, excerpt from the book Battered Wives, and an unpublished letter. Need to obtain permission to publish from original authors.",1976/1977,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177x2t,ark:/21198/zz00177mps,2,Completed,Page,,21,,,,,,private,,text,copyrighted,unpublished,N,"Hustler Magazine, Inc.",Los Angeles (Calif.),Women Against Violence Against Women ,Rape|~|Sex in mass media|~|Pornography--Psychological Aspects|~|Pornography--Political aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,Exhibit 19 - Examples of Offensive Material in Hustler Magazine,Between 1976 and 1977,,Rights.statementLocal: Item contains clippings from Hustler magazine.,1976/1977,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177x3b,ark:/21198/zz00177mps,2,Completed,Page,,22,,,,,,private,,text,copyrighted,unpublished,N,"Hustler Magazine, Inc.",Los Angeles (Calif.),Women Against Violence Against Women ,Violence in mass media|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,Exhibit 20 - Women and Power,Between 1976 and 1977,,Rights.statementLocal: Item contains clippings from Los Angeles Magazine.,1976/1977,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177x4v,ark:/21198/zz00177mps,2,Completed,Page,,23,,,,,,private,,text,copyrighted,unpublished,N,,Los Angeles (Calif.),Women Against Violence Against Women ,Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,Exhibit 21 - Advertising in Newsweek,Between 1976 and 1977,,Rights.statementLocal: Item contains clippings from Newsweek.,1976/1977,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177x5c,ark:/21198/zz00177x19,2,Completed,Page,wavav/images/masters/21198-zz00177x5c_499280_master.tif,1,,,,,,,,,copyrighted,unpublished,Y,,,Women Against Violence Against Women ,,,,,,,,,,,Page 1,"June, 1977",1977-06,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177x6w,ark:/21198/zz00177x19,2,Completed,Page,wavav/images/masters/21198-zz00177x6w_499283_master.tif,2,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 2,"September 20, 1976",,"originally appeared in Psychology Today, republished in Ad Age",1976-09-20,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177x7d,ark:/21198/zz00177x19,2,Completed,Page,wavav/images/masters/21198-zz00177x7d_499286_master.tif,3,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 3,,1976,excerpt from the text Battered Wives by Del Martin,1976,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177x8x,ark:/21198/zz00177x19,2,Completed,Page,wavav/images/masters/21198-zz00177x8x_499289_master.tif,4,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 4,,1976,excerpt from the text Battered Wives by Del Martin,1976,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177x9f,ark:/21198/zz00177x19,2,Completed,Page,wavav/images/masters/21198-zz00177x9f_499295_master.tif,5,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 5,,1976,excerpt from Battered Wives by Del Martin,1976,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xbz,ark:/21198/zz00177x19,2,Completed,Page,wavav/images/masters/21198-zz00177xbz_499298_master.tif,6,,,,,,private,,,copyrighted,unpublished,N,,,,,,,,,,,,,,Page 6,"September 26, 1976",,need to obtain permission from copyright holder (original creator); contains personal information (author address),1976-09-26,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xcg,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xcg_499301_master.tif,1,,,,,,,,,copyrighted,unpublished,Y,,,Women Against Violence Against Women ,,,,,,,,,,,Page 1,"June, 1977",,,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xd0,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xd0_499304_master.tif,2,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 2,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xfh,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xfh_499307_master.tif,3,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 3,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xg1,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xg1_499313_master.tif,4,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 4,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xhj,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xhj_499316_master.tif,5,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 5,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xj2,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xj2_499319_master.tif,6,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 6,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xkk,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xkk_499322_master.tif,7,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 7,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xm3,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xm3_499325_master.tif,8,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 8,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xnm,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xnm_499328_master.tif,9,,,,,,private,,,copyrighted,unpublished,N,,,,,,,,,,,,,,Page 9,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xp4,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xp4_499331_master.tif,10,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 10,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xqn,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xqn_499334_master.tif,11,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 11,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xr5,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xr5_499337_master.tif,12,,,,,,private,,,copyrighted,,N,,,,,published,,,,,,,,,Page 12,"May, 1976",,ad published in Grocery Communications,1976-05,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xsp,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xsp_499340_master.tif,13,,,,,,private,,,copyrighted,published,N,"Brownmiller, Susan",,,,,,,,,,,,,Page 13,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xt6,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xt6_499343_master.tif,14,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 14,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xvq,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xvq_499346_master.tif,15,,,,,,private,,,copyrighted,,N,,,,,published,,,,,,,,,Page 15,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xw7,ark:/21198/zz00177x2t,2,Completed,Page,wavav/images/masters/21198-zz00177xw7_499349_master.tif,16,,,,,,private,,,copyrighted,published,N,,,,,,,,,,,,,,Page 16,"August, 1976",,,1976-08,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177xxr,ark:/21198/zz00177x3b,2,Completed,Page,wavav/images/masters/21198-zz00177xxr_499355_master.tif,1,,,,,,,,,copyrighted,unpublished,Y,,,Women Against Violence Against Women ,,,,,,,,,,,Page 1,"June, 1977",,,1977-06,,
