"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Subject","Type.genre","Name.repository","Name.author","Name.attributedTo","Name.translator","Name.commentator","Name.scribe","Name.creator","Name.compiler","Name.annotator","Language.language","Language.script","Name.calligrapher","Alternate Identifier.local","Title","Relation.rectoVerso","Source","Date.creation","Format.dimensions","Alternate Title.other","Description.abstract","Description.microfilm","Description.citation","Alternate Title.scriptArab","Description.physical","Relation.textDirection","Date.normalized","Description.note","Format.extent","Relation","Description.stamp","Relation.citation","Alternate Title.spine","Description.marks","Description.colophon","thumbnailImageName","masterImageName","Description.tableOfContents","Metadata Only","Conceptual Work","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w624t","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0329.tif","329","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0329","page 326","r","","","","","","","","","","","","","","","","","","","","1147_0590_0329.jpg","1147_0590_0329.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w624t",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w625b","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0330.tif","330","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0330","page 327","v","","","","","","","","","","","","","","","","","","","","1147_0590_0330.jpg","1147_0590_0330.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w625b",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w626v","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0331.tif","331","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0331","page 328","r","","","","","","","","","","","","","","","","","","","","1147_0590_0331.jpg","1147_0590_0331.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w626v",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w627c","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0332.tif","332","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0332","page 329","v","","","","","","","","","","","","","","","","","","","","1147_0590_0332.jpg","1147_0590_0332.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w627c",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w628w","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0333.tif","333","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0333","page 330","r","","","","","","","","","","","","","","","","","","","","1147_0590_0333.jpg","1147_0590_0333.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w628w",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w629d","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0334.tif","334","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0334","page 331","v","","","","","","","","","","","","","","","","","","","","1147_0590_0334.jpg","1147_0590_0334.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w629d",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62bx","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0335.tif","335","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0335","page 332","r","","","","","","","","","","","","","","","","","","","","1147_0590_0335.jpg","1147_0590_0335.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62bx",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62cf","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0336.tif","336","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0336","page 333","v","","","","","","","","","","","","","","","","","","","","1147_0590_0336.jpg","1147_0590_0336.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62cf",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62dz","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0337.tif","337","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0337","page 334","r","","","","","","","","","","","","","","","","","","","","1147_0590_0337.jpg","1147_0590_0337.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62dz",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62fg","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0338.tif","338","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0338","page 335","v","","","","","","","","","","","","","","","","","","","","1147_0590_0338.jpg","1147_0590_0338.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62fg",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62g0","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0339.tif","339","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0339","page 336","r","","","","","","","","","","","","","","","","","","","","1147_0590_0339.jpg","1147_0590_0339.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62g0",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62hh","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0340.tif","340","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0340","page 337","v","","","","","","","","","","","","","","","","","","","","1147_0590_0340.jpg","1147_0590_0340.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62hh",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62j1","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0341.tif","341","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0341","page 338","r","","","","","","","","","","","","","","","","","","","","1147_0590_0341.jpg","1147_0590_0341.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62j1",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62kj","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0342.tif","342","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0342","page 339","v","","","","","","","","","","","","","","","","","","","","1147_0590_0342.jpg","1147_0590_0342.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62kj",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62m2","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0343.tif","343","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0343","page 340","r","","","","","","","","","","","","","","","","","","","","1147_0590_0343.jpg","1147_0590_0343.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62m2",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62nk","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0344.tif","344","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0344","page 341","v","","","","","","","","","","","","","","","","","","","","1147_0590_0344.jpg","1147_0590_0344.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62nk",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62p3","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0345.tif","345","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0345","page 342","r","","","","","","","","","","","","","","","","","","","","1147_0590_0345.jpg","1147_0590_0345.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62p3",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62qm","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0346.tif","346","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0346","page 343","v","","","","","","","","","","","","","","","","","","","","1147_0590_0346.jpg","1147_0590_0346.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62qm",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62r4","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0347.tif","347","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0347","page 344","r","","","","","","","","","","","","","","","","","","","","1147_0590_0347.jpg","1147_0590_0347.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62r4",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62sn","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0348.tif","348","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0348","page 345","v","","","","","","","","","","","","","","","","","","","","1147_0590_0348.jpg","1147_0590_0348.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62sn",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62t5","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0349.tif","349","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0349","page 346","r","","","","","","","","","","","","","","","","","","","","1147_0590_0349.jpg","1147_0590_0349.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62t5",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62vp","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0350.tif","350","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0350","page 347","v","","","","","","","","","","","","","","","","","","","","1147_0590_0350.jpg","1147_0590_0350.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62vp",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62w6","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0351.tif","351","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0351","page 348","r","","","","","","","","","","","","","","","","","","","","1147_0590_0351.jpg","1147_0590_0351.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62w6",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62xq","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0352.tif","352","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0352","page 349","v","","","","","","","","","","","","","","","","","","","","1147_0590_0352.jpg","1147_0590_0352.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62xq",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w62z7","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0353.tif","353","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0353","page 350","r","","","","","","","","","","","","","","","","","","","","1147_0590_0353.jpg","1147_0590_0353.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w62z7",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w6307","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0354.tif","354","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0354","page 351","v","","","","","","","","","","","","","","","","","","","","1147_0590_0354.jpg","1147_0590_0354.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w6307",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w631r","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0355.tif","355","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0355","page 352","r","","","","","","","","","","","","","","","","","","","","1147_0590_0355.jpg","1147_0590_0355.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w631r",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w6328","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0356.tif","356","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0356","page 353","v","","","","","","","","","","","","","","","","","","","","1147_0590_0356.jpg","1147_0590_0356.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w6328",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w633s","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0357.tif","357","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0357","page 354","r","","","","","","","","","","","","","","","","","","","","1147_0590_0357.jpg","1147_0590_0357.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w633s",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w6349","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0358.tif","358","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0358","page 355","v","","","","","","","","","","","","","","","","","","","","1147_0590_0358.jpg","1147_0590_0358.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w6349",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w635t","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0359.tif","359","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0359","page 356","r","","","","","","","","","","","","","","","","","","","","1147_0590_0359.jpg","1147_0590_0359.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w635t",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w636b","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0360.tif","360","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0360","page 357","v","","","","","","","","","","","","","","","","","","","","1147_0590_0360.jpg","1147_0590_0360.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w636b",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w637v","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0361.tif","361","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0361","page 358","r","","","","","","","","","","","","","","","","","","","","1147_0590_0361.jpg","1147_0590_0361.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w637v",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w638c","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0362.tif","362","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0362","page 359","v","","","","","","","","","","","","","","","","","","","","1147_0590_0362.jpg","1147_0590_0362.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w638c",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w639w","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0363.tif","363","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0363","page 360","r","","","","","","","","","","","","","","","","","","","","1147_0590_0363.jpg","1147_0590_0363.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w639w",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w63bd","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0364.tif","364","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0364","page 361","v","","","","","","","","","","","","","","","","","","","","1147_0590_0364.jpg","1147_0590_0364.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w63bd",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w63cx","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0365.tif","365","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0365","page 362","r","","","","","","","","","","","","","","","","","","","","1147_0590_0365.jpg","1147_0590_0365.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w63cx",""
