Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Language,Subject,Name.repository,Name.creator,Title,Relation.rectoVerso,Date.creation,Relation.isPartOf,Alt ID.local,AltTitle.uniform,Description.note,Format.dimensions,Description.abstract,Coverage.geographic,Date.normalized,Publisher.placeOfOrigin,Format.medium,Publisher.publisherName,Relation.textDirection,Format.extent,thumbnailImageName,masterImageName,Bucketeer State,IIIF Access URL
Medieval and Renaissance Manuscripts,ark:/21198/zz000rv0bt,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rv0bt-1-master.tif,271,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 271,r,,,,,,,,,,,,,,,21198-zz000rv0bt-1-thumbnail.jpg,21198-zz000rv0bt-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv0bt
Medieval and Renaissance Manuscripts,ark:/21198/zz000rv0cb,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rv0cb-1-master.tif,272,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 272,v,,,,,,,,,,,,,,,21198-zz000rv0cb-1-thumbnail.jpg,21198-zz000rv0cb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv0cb
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvdn8,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvdn8-1-master.tif,273,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 273,r,,,,,,,,,,,,,,,21198-zz000rvdn8-1-thumbnail.jpg,21198-zz000rvdn8-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvdn8
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvdps,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvdps-1-master.tif,274,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 274,v,,,,,,,,,,,,,,,21198-zz000rvdps-1-thumbnail.jpg,21198-zz000rvdps-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvdps
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvdq9,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvdq9-1-master.tif,275,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 275,r,,,,,,,,,,,,,,,21198-zz000rvdq9-1-thumbnail.jpg,21198-zz000rvdq9-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvdq9
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvdrt,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvdrt-1-master.tif,276,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 276,v,,,,,,,,,,,,,,,21198-zz000rvdrt-1-thumbnail.jpg,21198-zz000rvdrt-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvdrt
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvdsb,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvdsb-1-master.tif,277,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 277,r,,,,,,,,,,,,,,,21198-zz000rvdsb-1-thumbnail.jpg,21198-zz000rvdsb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvdsb
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvdtv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvdtv-1-master.tif,278,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 278,v,,,,,,,,,,,,,,,21198-zz000rvdtv-1-thumbnail.jpg,21198-zz000rvdtv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvdtv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvdvc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvdvc-1-master.tif,279,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 279,r,,,,,,,,,,,,,,,21198-zz000rvdvc-1-thumbnail.jpg,21198-zz000rvdvc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvdvc
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvdww,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvdww-1-master.tif,280,,,,,,,,,copyrighted,,,,,Coll. 170. Ms. 348. Page 280,v,,,,,,,,,,,,,,,21198-zz000rvdww-1-thumbnail.jpg,21198-zz000rvdww-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvdww
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvdxd,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvdxd-1-master.tif,281,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 281,r,,,,,,,,,,,,,,,21198-zz000rvdxd-1-thumbnail.jpg,21198-zz000rvdxd-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvdxd
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvdzx,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvdzx-1-master.tif,282,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 282,v,,,,,,,,,,,,,,,21198-zz000rvdzx-1-thumbnail.jpg,21198-zz000rvdzx-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvdzx
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvf0x,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvf0x-1-master.tif,283,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 283,r,,,,,,,,,,,,,,,21198-zz000rvf0x-1-thumbnail.jpg,21198-zz000rvf0x-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvf0x
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvf1f,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvf1f-1-master.tif,284,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 284,v,,,,,,,,,,,,,,,21198-zz000rvf1f-1-thumbnail.jpg,21198-zz000rvf1f-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvf1f
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvf2z,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvf2z-1-master.tif,285,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 285,r,,,,,,,,,,,,,,,21198-zz000rvf2z-1-thumbnail.jpg,21198-zz000rvf2z-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvf2z
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvf3g,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvf3g-1-master.tif,286,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 286,v,,,,,,,,,,,,,,,21198-zz000rvf3g-1-thumbnail.jpg,21198-zz000rvf3g-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvf3g
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvf40,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvf40-1-master.tif,287,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 287,r,,,,,,,,,,,,,,,21198-zz000rvf40-1-thumbnail.jpg,21198-zz000rvf40-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvf40
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvf5h,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvf5h-1-master.tif,288,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 288,v,,,,,,,,,,,,,,,21198-zz000rvf5h-1-thumbnail.jpg,21198-zz000rvf5h-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvf5h
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvf61,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvf61-1-master.tif,289,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 289,r,,,,,,,,,,,,,,,21198-zz000rvf61-1-thumbnail.jpg,21198-zz000rvf61-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvf61
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvf7j,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvf7j-1-master.tif,290,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 290,v,,,,,,,,,,,,,,,21198-zz000rvf7j-1-thumbnail.jpg,21198-zz000rvf7j-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvf7j
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvf82,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvf82-1-master.tif,291,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 291,r,,,,,,,,,,,,,,,21198-zz000rvf82-1-thumbnail.jpg,21198-zz000rvf82-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvf82
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvf9k,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvf9k-1-master.tif,292,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 292,v,,,,,,,,,,,,,,,21198-zz000rvf9k-1-thumbnail.jpg,21198-zz000rvf9k-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvf9k
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvgpr,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvgpr-1-master.tif,293,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 293,r,,,,,,,,,,,,,,,21198-zz000rvgpr-1-thumbnail.jpg,21198-zz000rvgpr-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvgpr
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvgq8,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvgq8-1-master.tif,294,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 294,v,,,,,,,,,,,,,,,21198-zz000rvgq8-1-thumbnail.jpg,21198-zz000rvgq8-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvgq8
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvgrs,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvgrs-1-master.tif,295,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 295,r,,,,,,,,,,,,,,,21198-zz000rvgrs-1-thumbnail.jpg,21198-zz000rvgrs-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvgrs
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvgs9,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvgs9-1-master.tif,296,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 296,v,,,,,,,,,,,,,,,21198-zz000rvgs9-1-thumbnail.jpg,21198-zz000rvgs9-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvgs9
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvgtt,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvgtt-1-master.tif,297,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 297,r,,,,,,,,,,,,,,,21198-zz000rvgtt-1-thumbnail.jpg,21198-zz000rvgtt-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvgtt
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvgvb,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvgvb-1-master.tif,298,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 298,v,,,,,,,,,,,,,,,21198-zz000rvgvb-1-thumbnail.jpg,21198-zz000rvgvb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvgvb
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvgwv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvgwv-1-master.tif,299,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 299,r,,,,,,,,,,,,,,,21198-zz000rvgwv-1-thumbnail.jpg,21198-zz000rvgwv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvgwv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvgxc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvgxc-1-master.tif,300,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 300,v,,,,,,,,,,,,,,,21198-zz000rvgxc-1-thumbnail.jpg,21198-zz000rvgxc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvgxc
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvgzw,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvgzw-1-master.tif,301,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 301,r,,,,,,,,,,,,,,,21198-zz000rvgzw-1-thumbnail.jpg,21198-zz000rvgzw-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvgzw
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvh0w,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvh0w-1-master.tif,302,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 302,v,,,,,,,,,,,,,,,21198-zz000rvh0w-1-thumbnail.jpg,21198-zz000rvh0w-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvh0w
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvh1d,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvh1d-1-master.tif,303,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 303,r,,,,,,,,,,,,,,,21198-zz000rvh1d-1-thumbnail.jpg,21198-zz000rvh1d-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvh1d
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvh2x,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvh2x-1-master.tif,304,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 304,v,,,,,,,,,,,,,,,21198-zz000rvh2x-1-thumbnail.jpg,21198-zz000rvh2x-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvh2x
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvh3f,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvh3f-1-master.tif,305,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 305,r,,,,,,,,,,,,,,,21198-zz000rvh3f-1-thumbnail.jpg,21198-zz000rvh3f-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvh3f
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvh4z,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvh4z-1-master.tif,306,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 306,v,,,,,,,,,,,,,,,21198-zz000rvh4z-1-thumbnail.jpg,21198-zz000rvh4z-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvh4z
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvh5g,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvh5g-1-master.tif,307,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 307,r,,,,,,,,,,,,,,,21198-zz000rvh5g-1-thumbnail.jpg,21198-zz000rvh5g-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvh5g
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvh60,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvh60-1-master.tif,308,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 308,v,,,,,,,,,,,,,,,21198-zz000rvh60-1-thumbnail.jpg,21198-zz000rvh60-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvh60
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvh7h,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvh7h-1-master.tif,309,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 309,r,,,,,,,,,,,,,,,21198-zz000rvh7h-1-thumbnail.jpg,21198-zz000rvh7h-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvh7h
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvh81,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvh81-1-master.tif,310,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 310,v,,,,,,,,,,,,,,,21198-zz000rvh81-1-thumbnail.jpg,21198-zz000rvh81-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvh81
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvh9j,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvh9j-1-master.tif,311,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 311,r,,,,,,,,,,,,,,,21198-zz000rvh9j-1-thumbnail.jpg,21198-zz000rvh9j-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvh9j
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhb2,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhb2-1-master.tif,312,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 312,v,,,,,,,,,,,,,,,21198-zz000rvhb2-1-thumbnail.jpg,21198-zz000rvhb2-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhb2
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhck,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhck-1-master.tif,313,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 313,r,,,,,,,,,,,,,,,21198-zz000rvhck-1-thumbnail.jpg,21198-zz000rvhck-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhck
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhd3,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhd3-1-master.tif,314,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 314,v,,,,,,,,,,,,,,,21198-zz000rvhd3-1-thumbnail.jpg,21198-zz000rvhd3-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhd3
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhfm,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhfm-1-master.tif,315,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 315,r,,,,,,,,,,,,,,,21198-zz000rvhfm-1-thumbnail.jpg,21198-zz000rvhfm-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhfm
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhg4,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhg4-1-master.tif,316,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 316,v,,,,,,,,,,,,,,,21198-zz000rvhg4-1-thumbnail.jpg,21198-zz000rvhg4-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhg4
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhhn,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhhn-1-master.tif,317,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 317,r,,,,,,,,,,,,,,,21198-zz000rvhhn-1-thumbnail.jpg,21198-zz000rvhhn-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhhn
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhj5,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhj5-1-master.tif,318,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 318,v,,,,,,,,,,,,,,,21198-zz000rvhj5-1-thumbnail.jpg,21198-zz000rvhj5-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhj5
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhkp,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhkp-1-master.tif,319,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 319,r,,,,,,,,,,,,,,,21198-zz000rvhkp-1-thumbnail.jpg,21198-zz000rvhkp-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhkp
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhm6,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhm6-1-master.tif,320,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 320,v,,,,,,,,,,,,,,,21198-zz000rvhm6-1-thumbnail.jpg,21198-zz000rvhm6-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhm6
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhnq,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhnq-1-master.tif,321,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 321,r,,,,,,,,,,,,,,,21198-zz000rvhnq-1-thumbnail.jpg,21198-zz000rvhnq-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhnq
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhp7,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhp7-1-master.tif,322,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 322,v,,,,,,,,,,,,,,,21198-zz000rvhp7-1-thumbnail.jpg,21198-zz000rvhp7-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhp7
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhqr,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhqr-1-master.tif,323,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 323,r,,,,,,,,,,,,,,,21198-zz000rvhqr-1-thumbnail.jpg,21198-zz000rvhqr-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhqr
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhr8,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhr8-1-master.tif,324,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 324,v,,,,,,,,,,,,,,,21198-zz000rvhr8-1-thumbnail.jpg,21198-zz000rvhr8-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhr8
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhss,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhss-1-master.tif,325,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 325,r,,,,,,,,,,,,,,,21198-zz000rvhss-1-thumbnail.jpg,21198-zz000rvhss-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhss
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvht9,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvht9-1-master.tif,326,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 326,v,,,,,,,,,,,,,,,21198-zz000rvht9-1-thumbnail.jpg,21198-zz000rvht9-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvht9
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhvt,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhvt-1-master.tif,327,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 327,r,,,,,,,,,,,,,,,21198-zz000rvhvt-1-thumbnail.jpg,21198-zz000rvhvt-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhvt
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhwb,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhwb-1-master.tif,328,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 328,v,,,,,,,,,,,,,,,21198-zz000rvhwb-1-thumbnail.jpg,21198-zz000rvhwb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhwb
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhxv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhxv-1-master.tif,329,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 329,r,,,,,,,,,,,,,,,21198-zz000rvhxv-1-thumbnail.jpg,21198-zz000rvhxv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhxv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvhzc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvhzc-1-master.tif,330,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 330,v,,,,,,,,,,,,,,,21198-zz000rvhzc-1-thumbnail.jpg,21198-zz000rvhzc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvhzc
