Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,AltTitle.uniform,Description.abstract,Bucketeer State,IIIF Access URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281ksz/nd989s4j,ark:/21198/zz00281ksz,,,Page,mpstills/masters/pasc_195_1243_21_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281ksz%2Fnd989s4j
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281ktg/nd34zp8v,ark:/21198/zz00281ktg,,,Page,mpstills/masters/pasc_195_1243_21_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281ktg%2Fnd34zp8v
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281ktg/w768wj2w,ark:/21198/zz00281ktg,,,Page,mpstills/masters/pasc_195_1243_21_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281ktg%2Fw768wj2w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281kx1/hr05zx07,ark:/21198/zz00281kx1,,,Page,mpstills/masters/pasc_195_1243_21_7_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281kx1%2Fhr05zx07
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281kx1/vz50780x,ark:/21198/zz00281kx1,,,Page,mpstills/masters/pasc_195_1243_21_7.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281kx1%2Fvz50780x
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281kzj/4b13j746,ark:/21198/zz00281kzj,,,Page,mpstills/masters/pasc_195_1243_21_8_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281kzj%2F4b13j746
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281kzj/sb08rx7f,ark:/21198/zz00281kzj,,,Page,mpstills/masters/pasc_195_1243_21_8.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281kzj%2Fsb08rx7f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m0j/4h04k955,ark:/21198/zz00281m0j,,,Page,mpstills/masters/pasc_195_1243_21_9_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m0j%2F4h04k955
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m0j/7p08884p,ark:/21198/zz00281m0j,,,Page,mpstills/masters/pasc_195_1243_21_9.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m0j%2F7p08884p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m12/7x23cg50,ark:/21198/zz00281m12,,,Page,mpstills/masters/pasc_195_1247_21_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m12%2F7x23cg50
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m12/w308vv92,ark:/21198/zz00281m12,,,Page,mpstills/masters/pasc_195_1247_21_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m12%2Fw308vv92
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m33/4f12d869,ark:/21198/zz00281m33,,,Page,mpstills/masters/pasc_195_1244_21_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m33%2F4f12d869
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m33/r661pk11,ark:/21198/zz00281m33,,,Page,mpstills/masters/pasc_195_1244_21_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m33%2Fr661pk11
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m4m/5h54tc8z,ark:/21198/zz00281m4m,,,Page,mpstills/masters/pasc_195_1244_21_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m4m%2F5h54tc8z
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m4m/r6632k7q,ark:/21198/zz00281m4m,,,Page,mpstills/masters/pasc_195_1244_21_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m4m%2Fr6632k7q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m6n/m544qd9j,ark:/21198/zz00281m6n,,,Page,mpstills/masters/pasc_195_1246_21_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m6n%2Fm544qd9j
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m6n/xz32b31t,ark:/21198/zz00281m6n,,,Page,mpstills/masters/pasc_195_1246_21_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m6n%2Fxz32b31t
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m75/9f42314m,ark:/21198/zz00281m75,,,Page,mpstills/masters/pasc_195_1246_21_10.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m75%2F9f42314m
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m75/9z28jz7d,ark:/21198/zz00281m75,,,Page,mpstills/masters/pasc_195_1246_21_10_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m75%2F9z28jz7d
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m8p/7549x04s,ark:/21198/zz00281m8p,,,Page,mpstills/masters/pasc_195_1246_21_11.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m8p%2F7549x04s
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m8p/zr88jk2v,ark:/21198/zz00281m8p,,,Page,mpstills/masters/pasc_195_1246_21_11_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m8p%2Fzr88jk2v
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m96/ck84nx6x,ark:/21198/zz00281m96,,,Page,mpstills/masters/pasc_195_1246_21_12_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m96%2Fck84nx6x
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281m96/gs52n923,ark:/21198/zz00281m96,,,Page,mpstills/masters/pasc_195_1246_21_12.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281m96%2Fgs52n923
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281mbq/3k33h25q,ark:/21198/zz00281mbq,,,Page,mpstills/masters/pasc_195_1246_21_13.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281mbq%2F3k33h25q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281mbq/9p72417w,ark:/21198/zz00281mbq,,,Page,mpstills/masters/pasc_195_1246_21_13_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281mbq%2F9p72417w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281mkb/wp33zb2w,ark:/21198/zz00281mkb,,,Page,mpstills/masters/pasc_195_1246_21_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281mkb%2Fwp33zb2w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281mkb/zj39r115,ark:/21198/zz00281mkb,,,Page,mpstills/masters/pasc_195_1246_21_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281mkb%2Fzj39r115
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281msf/9568xj3f,ark:/21198/zz00281msf,,,Page,mpstills/masters/pasc_195_1246_21_25.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281msf%2F9568xj3f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281msf/d198k68x,ark:/21198/zz00281msf,,,Page,mpstills/masters/pasc_195_1246_21_25_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281msf%2Fd198k68x
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281mtz/4633d623,ark:/21198/zz00281mtz,,,Page,mpstills/masters/pasc_195_1246_21_26_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281mtz%2F4633d623
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281mtz/xb283b9c,ark:/21198/zz00281mtz,,,Page,mpstills/masters/pasc_195_1246_21_26.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281mtz%2Fxb283b9c
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281mz1/50596m8f,ark:/21198/zz00281mz1,,,Page,mpstills/masters/pasc_195_1246_21_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281mz1%2F50596m8f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281mz1/sz64bq5w,ark:/21198/zz00281mz1,,,Page,mpstills/masters/pasc_195_1246_21_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281mz1%2Fsz64bq5w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281n5m/c466cs8c,ark:/21198/zz00281n5m,,,Page,mpstills/masters/pasc_195_1246_21_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281n5m%2Fc466cs8c
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281n5m/dt00k33w,ark:/21198/zz00281n5m,,,Page,mpstills/masters/pasc_195_1246_21_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281n5m%2Fdt00k33w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281n85/kw80g842,ark:/21198/zz00281n85,,,Page,mpstills/masters/pasc_195_1246_21_7.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281n85%2Fkw80g842
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281n85/qc37k65s,ark:/21198/zz00281n85,,,Page,mpstills/masters/pasc_195_1246_21_7_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281n85%2Fqc37k65s
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nb6/5q44hd0n,ark:/21198/zz00281nb6,,,Page,mpstills/masters/pasc_195_1246_21_9_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nb6%2F5q44hd0n
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nb6/wh94s790,ark:/21198/zz00281nb6,,,Page,mpstills/masters/pasc_195_1246_21_9.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nb6%2Fwh94s790
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281ncq/8k27j72b,ark:/21198/zz00281ncq,,,Page,mpstills/masters/pasc_195_1251_21_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281ncq%2F8k27j72b
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281ncq/v475wn13,ark:/21198/zz00281ncq,,,Page,mpstills/masters/pasc_195_1251_21_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281ncq%2Fv475wn13
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nd7/c8563h0m,ark:/21198/zz00281nd7,,,Page,mpstills/masters/pasc_195_1251_21_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nd7%2Fc8563h0m
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nd7/rx17955h,ark:/21198/zz00281nd7,,,Page,mpstills/masters/pasc_195_1251_21_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nd7%2Frx17955h
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nfr/7289tw71,ark:/21198/zz00281nfr,,,Page,mpstills/masters/pasc_195_1251_21_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nfr%2F7289tw71
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nfr/9f20nk84,ark:/21198/zz00281nfr,,,Page,mpstills/masters/pasc_195_1251_21_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nfr%2F9f20nk84
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281ng8/9t43gg7z,ark:/21198/zz00281ng8,,,Page,mpstills/masters/pasc_195_1251_21_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281ng8%2F9t43gg7z
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281ng8/k723d10k,ark:/21198/zz00281ng8,,,Page,mpstills/masters/pasc_195_1251_21_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281ng8%2Fk723d10k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nhs/7r233937,ark:/21198/zz00281nhs,,,Page,mpstills/masters/pasc_195_1251_21_5.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nhs%2F7r233937
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nhs/9n491h1j,ark:/21198/zz00281nhs,,,Page,mpstills/masters/pasc_195_1251_21_5_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nhs%2F9n491h1j
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nmb/5656x20j,ark:/21198/zz00281nmb,,,Page,mpstills/masters/pasc_195_1245_21_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nmb%2F5656x20j
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nmb/ms37x987,ark:/21198/zz00281nmb,,,Page,mpstills/masters/pasc_195_1245_21_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nmb%2Fms37x987
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nnv/b488x711,ark:/21198/zz00281nnv,,,Page,mpstills/masters/pasc_195_1245_21_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nnv%2Fb488x711
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nnv/q4981h7f,ark:/21198/zz00281nnv,,,Page,mpstills/masters/pasc_195_1245_21_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nnv%2Fq4981h7f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281ntf/2d238m81,ark:/21198/zz00281ntf,,,Page,mpstills/masters/pasc_195_1240_21_10_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281ntf%2F2d238m81
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281ntf/t286347k,ark:/21198/zz00281ntf,,,Page,mpstills/masters/pasc_195_1240_21_10.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281ntf%2Ft286347k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nvz/6m708n1t,ark:/21198/zz00281nvz,,,Page,mpstills/masters/pasc_195_1240_21_11_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nvz%2F6m708n1t
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nvz/vk52z81k,ark:/21198/zz00281nvz,,,Page,mpstills/masters/pasc_195_1240_21_11.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nvz%2Fvk52z81k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nwg/2c46p38v,ark:/21198/zz00281nwg,,,Page,mpstills/masters/pasc_195_1240_21_12_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nwg%2F2c46p38v
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nwg/sv94ct4z,ark:/21198/zz00281nwg,,,Page,mpstills/masters/pasc_195_1240_21_12.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nwg%2Fsv94ct4z
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nx0/54324358,ark:/21198/zz00281nx0,,,Page,mpstills/masters/pasc_195_1240_21_13_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nx0%2F54324358
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nx0/r7447m2j,ark:/21198/zz00281nx0,,,Page,mpstills/masters/pasc_195_1240_21_13.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nx0%2Fr7447m2j
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nzh/4c538308,ark:/21198/zz00281nzh,,,Page,mpstills/masters/pasc_195_1240_21_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nzh%2F4c538308
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281nzh/x925c720,ark:/21198/zz00281nzh,,,Page,mpstills/masters/pasc_195_1240_21_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281nzh%2Fx925c720
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281p0h/k302f350,ark:/21198/zz00281p0h,,,Page,mpstills/masters/pasc_195_1240_21_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281p0h%2Fk302f350
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281p0h/xf178f01,ark:/21198/zz00281p0h,,,Page,mpstills/masters/pasc_195_1240_21_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281p0h%2Fxf178f01
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281p11/5888jn0m,ark:/21198/zz00281p11,,,Page,mpstills/masters/pasc_195_1240_21_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281p11%2F5888jn0m
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281p11/fm06pq3g,ark:/21198/zz00281p11,,,Page,mpstills/masters/pasc_195_1240_21_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281p11%2Ffm06pq3g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281p2j/5s47k20r,ark:/21198/zz00281p2j,,,Page,mpstills/masters/pasc_195_1240_21_5.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281p2j%2F5s47k20r
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281p2j/wq763853,ark:/21198/zz00281p2j,,,Page,mpstills/masters/pasc_195_1240_21_5_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281p2j%2Fwq763853
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281p4k/4f53d27r,ark:/21198/zz00281p4k,,,Page,mpstills/masters/pasc_195_1240_21_7.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281p4k%2F4f53d27r
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281p4k/cf83gt6k,ark:/21198/zz00281p4k,,,Page,mpstills/masters/pasc_195_1240_21_7_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281p4k%2Fcf83gt6k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00281p53/8722cz8z,ark:/21198/zz00281p53,,,Page,mpstills/masters/pasc_195_1240_21_8_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281p53%2F8722cz8z
